ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106804570,37,1,3,Состою в браке,2,2,1,0,Бурятия,Бурятия,Бурятия,0,0,59932724,1,4,12000.0,2,2
106804571,41,1,2,Состою в браке,2,0,1,0,Оренбургская область,Московская область,Московская область,1,0,59932922,0,4,15000.0,1,1
106804572,49,1,5,Состою в браке,1,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,59933024,0,3,2300.0,1,1
106804573,25,1,3,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,59933083,1,3,12000.0,1,1
106804574,39,0,3,Состою в браке,1,1,1,0,Саратовская область,Саратовская область,Саратовская область,1,0,59933136,0,4,20000.0,2,2
106804575,25,0,3,Не состоял в браке,0,0,1,0,Башкирия,Башкирия,Башкирия,0,0,59933153,0,3,12000.0,1,1
106804576,44,1,3,Не состоял в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,0,0,59933221,0,2,7000.0,1,1
106804577,23,1,2,Состою в браке,1,1,1,0,Иркутская область,Иркутская область,Иркутская область,1,0,59933246,1,4,12000.0,1,1
106804578,27,0,3,Состою в браке,1,1,1,0,Коми,Коми,Коми,0,1,59933395,0,4,15000.0,1,1
106804579,36,1,3,Не состоял в браке,0,0,1,0,Амурская область,Амурская область,Амурская область,1,0,59933459,0,2,8000.0,2,2
106804580,47,1,5,Разведен(а),1,0,1,0,Башкирия,Башкирия,Башкирия,0,0,59933661,0,4,30000.0,1,1
106804581,56,1,3,Состою в браке,1,1,1,1,Архангельская область,Архангельская область,Архангельская область,0,0,59933854,0,3,10000.0,1,1
106804582,30,0,3,Состою в браке,1,1,1,0,Костромская область,Костромская область,Костромская область,1,0,59933862,0,3,6000.0,1,1
106804583,48,1,2,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,59934004,0,3,12000.0,1,1
106804584,50,0,3,Состою в браке,0,0,1,0,Калининградская область,Калининградская область,Калининградская область,0,0,59934011,0,3,15000.0,1,1
106804585,30,1,5,Состою в браке,2,2,1,0,Еврейская АО,Еврейская АО,Еврейская АО,1,0,59934078,0,4,15000.0,1,1
106804586,49,1,1,Вдовец/Вдова,0,0,1,0,Ульяновская область,Ульяновская область,Ульяновская область,0,0,59934125,0,3,5000.0,1,1
106804587,27,0,1,Состою в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,0,1,59934296,0,3,12000.0,1,1
106804588,39,0,3,Состою в браке,2,2,1,0,Мурманская область,Мурманская область,Мурманская область,0,1,59934364,1,5,32000.0,1,1
106804589,53,1,3,Состою в браке,0,0,1,0,Карелия,Карелия,Карелия,0,0,59934448,0,5,20000.0,2,2
106804590,44,0,3,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,59934534,0,3,10000.0,1,1
106804591,52,1,3,Состою в браке,1,0,0,1,Тверская область,Тверская область,Тверская область,0,1,59934860,0,3,5500.0,1,1
106804592,24,1,5,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,0,59935108,0,4,12000.0,2,1
106804593,25,1,2,Разведен(а),1,1,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,59935125,0,3,13500.0,1,1
106804594,60,1,3,Состою в браке,0,0,1,1,Кемеровская область,Кемеровская область,Кемеровская область,0,0,59935139,0,3,5000.0,1,1
106804595,40,0,3,Состою в браке,2,2,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,59935159,0,3,11000.0,2,2
106804596,48,1,3,Состою в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,0,1,59935199,0,4,15000.0,1,1
106804597,38,0,3,Состою в браке,2,2,1,0,Бурятия,Бурятия,Бурятия,0,0,59935377,0,4,21000.0,1,1
106804598,35,0,5,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,Тульская область,1,0,59935448,1,4,28000.0,1,1
106804599,33,1,3,Не состоял в браке,1,1,1,0,Якутия,Якутия,Якутия,0,0,59935469,0,4,18000.0,2,1
106804600,29,0,5,Не состоял в браке,0,0,1,0,Коми,Коми,Коми,1,0,59935708,0,4,35000.0,1,1
106804601,58,1,5,Не состоял в браке,2,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,59935718,0,4,30000.0,1,1
106804602,49,1,2,Состою в браке,0,0,1,1,Воронежская область,Воронежская область,Воронежская область,0,0,59935837,0,2,7500.0,3,2
106804603,66,1,1,Вдовец/Вдова,0,0,0,1,Амурская область,Амурская область,Амурская область,1,0,59935839,0,2,8400.0,2,2
106804604,50,1,3,Состою в браке,2,0,1,0,Бурятия,Бурятия,Бурятия,1,0,59935875,1,3,5600.0,1,1
106804605,34,1,5,Разведен(а),1,1,1,0,Тульская область,Тульская область,Тульская область,1,0,59935933,0,3,15000.0,1,1
106804606,58,0,5,Состою в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,1,0,59936064,0,4,13000.0,1,1
106804607,49,1,3,Состою в браке,0,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,1,0,59936342,0,4,20000.0,1,1
106804608,42,1,3,Вдовец/Вдова,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,59936570,0,4,25000.0,2,1
106804609,34,1,2,Состою в браке,2,2,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,59936617,0,3,6000.0,1,1
106804610,37,1,5,Разведен(а),2,2,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,59936794,0,2,9800.0,1,1
106804611,27,0,2,Не состоял в браке,1,1,1,0,Ульяновская область,Ульяновская область,Ульяновская область,1,0,59936799,1,3,12000.0,1,1
106804612,60,0,3,Состою в браке,0,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,59936804,0,4,11000.0,1,1
106804613,37,1,5,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,Алтайский край,1,0,59936830,0,3,15000.0,1,1
106804614,38,1,5,Не состоял в браке,0,0,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,59936839,0,3,10000.0,1,1
106804615,43,1,5,Состою в браке,1,1,1,0,Чувашия,Чувашия,Чувашия,1,0,59937023,0,3,9000.0,1,1
106804616,35,1,3,Не состоял в браке,0,0,1,0,Хабаровский край,Хабаровский край,Хабаровский край,0,0,59937024,0,4,15000.0,1,1
106804617,39,1,3,Состою в браке,1,1,1,0,Ульяновская область,Ульяновская область,Ульяновская область,0,0,59937151,0,3,6500.0,1,1
106804618,42,1,3,Состою в браке,1,0,1,0,Оренбургская область,Оренбургская область,Оренбургская область,0,0,59937320,0,3,10000.0,1,1
